"brand","cohort","sex","wt","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2021","2022","2023","2024"
"2829",1994,"M",19.8,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"2830",1994,"M",19.2,1,19,19,19,19,19,19,19,19,19,19,12,13,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"2832",1994,"M",22.8,1,19,3,4,19,19,7,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"2837",1994,"M",15,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"2841",1994,"M",17.6,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"2847",1994,"M",19.2,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"2851",1994,"M",16,1,19,3,4,5,6,7,8,9,19,19,19,19,19,15,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"2854",1994,"M",18.6,1,19,3,19,5,6,7,8,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"2860",1994,"M",20.5,1,19,19,4,19,6,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"2864",1994,"M",19.8,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"2869",1994,"M",19,1,19,3,19,5,6,7,8,9,19,11,12,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"2880",1994,"M",20,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"2884",1994,"M",20.8,1,2,19,19,5,6,7,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"2887",1994,"M",14.2,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"2894",1994,"M",20.2,1,19,19,4,5,6,7,8,9,10,11,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"2898",1994,"M",15,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"2902",1994,"M",19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"2903",1994,"M",21.6,1,19,3,4,5,6,7,8,9,10,11,12,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"2911",1994,"M",21.8,1,19,3,4,5,6,7,8,9,10,11,12,13,14,15,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"2918",1994,"M",19.2,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"2920",1994,"M",18.8,1,19,3,4,5,6,7,8,9,10,11,12,13,14,15,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"2922",1994,"M",19.6,1,19,19,4,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"2926",1994,"M",19.2,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"2929",1994,"M",25.4,1,19,3,4,5,6,7,8,9,10,11,12,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"2936",1994,"M",15.6,1,19,3,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"2937",1994,"M",15.4,1,19,3,4,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"2944",1994,"M",24.2,1,19,19,19,19,6,7,8,9,10,11,12,13,14,15,16,17,19,19,19,19,19,19,19,19,19,19,19,19,19
"2945",1994,"M",21.2,1,19,19,4,5,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"2951",1994,"M",19.4,1,19,3,4,5,6,7,8,9,10,11,12,13,14,15,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"2952",1994,"M",19.2,1,19,19,19,19,19,19,8,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"2958",1994,"M",20.4,1,19,3,4,19,6,7,8,9,10,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"2961",1994,"M",18.4,1,2,19,19,19,6,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"2964",1994,"M",17.4,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"2967",1994,"M",15.2,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"2973",1994,"M",15,1,2,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"2974",1994,"M",21.2,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"2977",1994,"M",16.8,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"2978",1994,"M",17.6,1,19,3,4,19,6,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"2981",1994,"M",19.4,1,19,3,4,19,6,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"2982",1994,"M",21.4,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"2985",1994,"M",12.6,1,19,19,4,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"2989",1994,"M",17.8,1,2,19,4,5,6,7,8,9,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"2991",1994,"M",14.2,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"2997",1994,"M",20.2,1,2,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3001",1994,"M",16.2,1,2,3,4,5,6,7,8,9,10,11,12,13,14,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3003",1994,"M",15.6,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3008",1994,"M",17.8,1,19,19,19,5,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3013",1994,"M",19.2,1,19,3,4,5,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3015",1994,"M",23.6,1,2,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3016",1994,"M",20,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3021",1994,"M",17.4,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3022",1994,"M",19.4,1,19,19,4,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3023",1994,"M",19.8,1,19,19,4,5,6,7,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3027",1994,"M",23.3,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3030",1994,"M",15.2,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3033",1994,"M",18.8,1,19,3,4,5,6,7,8,9,10,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3036",1994,"M",20.2,1,19,19,4,19,6,7,8,9,10,11,12,19,19,19,16,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3040",1994,"M",22.9,1,19,3,4,5,6,7,8,9,10,11,12,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3043",1994,"M",20.2,1,2,3,4,5,6,7,8,9,10,11,12,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3044",1994,"M",21.8,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3047",1994,"M",24.7,1,19,19,19,5,19,7,19,19,19,11,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3054",1994,"M",21.6,1,19,19,4,19,19,19,8,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3055",1994,"M",23.8,1,19,19,4,19,6,7,8,9,10,11,12,13,14,15,19,17,19,19,19,19,19,19,19,19,19,19,19,19,19
"3058",1994,"M",22.6,1,19,3,4,19,6,19,8,9,19,19,12,13,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3063",1994,"M",17.5,1,19,3,19,19,6,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3067",1994,"M",20.2,1,2,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3072",1994,"M",15.4,1,19,3,19,5,6,7,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3074",1994,"M",20.2,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3084",1994,"M",19,1,19,3,19,19,19,19,19,9,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3086",1994,"M",15.8,1,19,3,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3089",1994,"M",17,1,19,19,19,19,6,7,8,9,19,11,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3092",1994,"M",15.8,1,19,3,4,5,6,7,8,9,10,11,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3093",1994,"M",18.6,1,19,3,4,19,6,7,8,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3094",1994,"M",19.4,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3096",1994,"M",24,1,2,3,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3097",1994,"M",20.4,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3103",1994,"M",25.2,1,2,19,19,19,19,19,19,19,19,11,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3106",1994,"M",18.4,1,19,3,4,5,6,7,8,9,10,11,12,13,14,15,16,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3107",1994,"M",18.5,1,19,19,4,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3108",1994,"M",19.4,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3111",1994,"M",24,1,2,19,19,5,19,7,8,9,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3113",1994,"M",26,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3115",1994,"M",20.6,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3116",1994,"M",23.6,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3119",1994,"M",25.4,1,19,3,19,19,19,7,8,9,19,19,19,13,14,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3120",1994,"M",20.6,1,19,3,4,5,6,7,8,9,10,11,12,13,14,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3123",1994,"M",23,1,19,3,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3125",1994,"M",20,1,2,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3129",1994,"M",15.6,1,19,3,4,5,6,7,19,9,10,19,12,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3131",1994,"M",19.4,1,19,19,4,19,6,7,8,9,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3132",1994,"M",20.4,1,19,3,4,5,6,7,8,9,10,11,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3133",1994,"M",25,1,2,3,4,5,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3136",1994,"M",14,1,19,19,19,5,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3137",1994,"M",21.8,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3141",1994,"M",21.8,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3144",1994,"M",22.4,1,19,19,4,5,6,7,8,9,10,11,12,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3146",1994,"M",20.6,1,19,3,4,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3148",1994,"M",18,1,19,3,4,5,6,7,8,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3173",1995,"M",25.5,19,1,19,3,4,5,6,7,8,19,10,11,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3178",1995,"M",18.3,19,1,19,3,19,5,6,7,8,9,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3184",1995,"M",22,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3198",1995,"M",27,19,1,2,19,4,5,6,19,19,9,19,11,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3201",1995,"M",25,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3203",1995,"M",15.5,19,1,2,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3206",1995,"M",26.6,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3208",1995,"M",27.2,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3212",1995,"M",19.5,19,1,19,3,4,5,6,7,8,9,10,11,19,13,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3217",1995,"M",20,19,1,2,3,19,5,6,7,8,9,10,11,12,13,14,15,16,17,18,18,18,19,19,19,19,19,19,19,19,19
"3222",1995,"M",20,19,1,2,19,4,5,6,7,8,9,19,19,12,13,14,15,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3226",1995,"M",21.2,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3229",1995,"M",22.5,19,1,19,19,19,19,6,7,8,19,10,19,12,19,19,15,16,19,19,19,19,19,19,19,19,19,19,19,19,19
"3231",1995,"M",18.5,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3236",1995,"M",20,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3241",1995,"M",29.5,19,1,2,3,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3248",1995,"M",31.2,19,1,2,3,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3250",1995,"M",21.5,19,1,19,19,4,5,6,7,19,9,10,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3257",1995,"M",17.5,19,1,2,3,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3261",1995,"M",17,19,1,2,3,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3262",1995,"M",27,19,1,19,19,4,5,6,7,8,9,10,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3270",1995,"M",14,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3275",1995,"M",23.5,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3278",1995,"M",21,19,1,2,3,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3281",1995,"M",26,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3284",1995,"M",19,19,1,2,3,4,5,6,7,8,19,10,11,12,13,14,15,16,19,19,19,19,19,19,19,19,19,19,19,19,19
"3289",1995,"M",21,19,1,2,3,19,19,19,19,19,9,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3290",1995,"M",17,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3292",1995,"M",17,19,1,2,19,19,5,6,7,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3293",1995,"M",23,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3300",1995,"M",17,19,1,2,3,4,5,6,7,8,9,10,19,12,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3303",1995,"M",17,19,1,19,3,4,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3313",1995,"M",23,19,1,19,3,4,5,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3315",1995,"M",20,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3318",1995,"M",22.5,19,1,19,3,19,5,6,7,8,9,10,11,12,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3319",1995,"M",21.5,19,1,19,19,4,5,6,7,8,9,10,19,12,13,14,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3327",1995,"M",18.5,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3333",1995,"M",17,19,1,2,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3334",1995,"M",22.5,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3341",1995,"M",25.2,19,1,19,19,19,5,6,19,8,9,19,11,19,13,14,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3344",1995,"M",19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3354",1995,"M",23.4,19,1,19,19,4,5,6,7,8,9,10,11,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3359",1995,"M",24,19,1,19,3,19,5,6,7,8,9,10,11,12,13,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3362",1995,"M",19,19,1,19,19,19,5,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3365",1995,"M",18.8,19,1,19,19,4,5,6,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3366",1995,"M",19,19,1,19,3,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3368",1995,"M",19,19,1,19,3,19,5,6,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3369",1995,"M",24,19,1,19,3,4,5,6,7,8,9,10,11,12,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3372",1995,"M",21,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3377",1995,"M",25,19,1,2,3,19,5,6,19,8,19,19,19,19,13,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3385",1995,"M",17.5,19,1,2,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3387",1995,"M",19.5,19,1,19,19,19,19,19,19,8,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3388",1995,"M",17.5,19,1,19,19,4,5,6,7,19,9,19,11,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
