"brand","cohort","sex","wt","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024"
"7429",2003,"M",21,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7431",2003,"M",22.4,19,19,19,1,19,3,19,5,6,7,19,9,19,19,19,19,19,19,19,19,19,19,19,19,19
"7432",2003,"M",20.8,19,19,19,1,2,19,4,5,6,7,19,19,10,11,19,19,19,19,19,19,19,19,19,19,19
"7433",2003,"M",22,19,19,19,1,2,3,4,5,6,7,19,9,10,11,12,19,19,19,19,19,19,19,19,19,19
"7438",2003,"M",21.6,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7443",2003,"M",13.8,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7444",2003,"M",20.2,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7446",2003,"M",14.4,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7452",2003,"M",20,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7454",2003,"M",18.2,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7455",2003,"M",22,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7456",2003,"M",25,19,19,19,1,2,3,4,5,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7459",2003,"M",27.2,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7460",2003,"M",19.4,19,19,19,1,2,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7462",2003,"M",22,19,19,19,1,2,3,4,5,6,7,8,9,10,11,12,13,14,19,19,19,19,19,19,19,19
"7465",2003,"M",24.2,19,19,19,1,19,19,19,19,19,7,19,19,19,11,12,19,14,15,16,19,19,19,19,19,19
"7467",2003,"M",22,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7468",2003,"M",21.4,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7472",2003,"M",21,19,19,19,1,19,19,4,5,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7473",2003,"M",19.2,19,19,19,1,19,3,4,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7477",2003,"M",31.8,19,19,19,1,2,19,4,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7479",2003,"M",20.4,19,19,19,1,19,19,19,19,6,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7481",2003,"M",25.2,19,19,19,1,19,3,19,5,6,7,8,19,10,11,12,19,19,19,19,19,19,19,19,19,19
"7483",2003,"M",28,19,19,19,1,2,3,4,5,6,19,19,9,10,11,12,13,19,19,19,19,19,19,19,19,19
"7484",2003,"M",22.4,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7485",2003,"M",23,19,19,19,1,19,3,4,19,6,7,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7489",2003,"M",19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7490",2003,"M",20.4,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7495",2003,"M",21.2,19,19,19,1,19,19,19,19,19,19,8,9,10,11,19,19,14,19,16,17,19,19,19,19,19
"7498",2003,"M",23.4,19,19,19,1,19,3,4,19,6,7,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7501",2003,"M",26.2,19,19,19,1,19,3,4,5,6,7,19,9,10,11,12,13,19,19,19,19,19,19,19,19,19
"7503",2003,"M",22,19,19,19,1,19,3,4,19,19,19,19,9,19,19,19,19,19,19,19,19,19,19,19,19,19
"7504",2003,"M",25.4,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7507",2003,"M",17.6,19,19,19,1,19,19,4,5,19,19,19,9,19,19,19,19,19,19,19,19,19,19,19,19,19
"7509",2003,"M",13.2,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7510",2003,"M",24.8,19,19,19,1,2,19,4,5,6,7,8,9,19,11,19,13,19,19,19,19,19,19,19,19,19
"7512",2003,"M",22,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7516",2003,"M",23,19,19,19,1,19,3,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7519",2003,"M",24.4,19,19,19,1,19,19,19,5,19,7,8,9,10,11,19,19,19,19,19,19,19,19,19,19,19
"7522",2003,"M",24.8,19,19,19,1,19,3,4,19,6,7,19,9,10,11,19,13,19,15,19,17,19,19,19,19,19
"7523",2003,"M",19.8,19,19,19,1,19,3,4,5,6,7,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7525",2003,"M",22.8,19,19,19,1,19,3,4,5,19,19,8,9,19,11,12,13,14,19,19,19,19,19,19,19,19
"7526",2003,"M",19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7529",2003,"M",19,19,19,19,1,19,19,4,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7531",2003,"M",17.8,19,19,19,1,2,3,4,5,6,7,8,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7533",2003,"M",12.4,19,19,19,1,19,19,4,5,6,7,8,9,19,11,19,19,19,19,19,19,19,19,19,19,19
"7538",2003,"M",20.8,19,19,19,1,19,19,4,5,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7546",2003,"M",24.4,19,19,19,1,2,3,4,5,6,7,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7549",2003,"M",24.6,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7550",2003,"M",18.6,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7555",2003,"M",18.8,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7563",2003,"M",20.8,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7566",2003,"M",23.2,19,19,19,1,2,3,4,5,6,7,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7568",2003,"M",22,19,19,19,1,19,19,4,5,6,19,8,9,19,19,19,13,14,19,19,19,19,19,19,19,19
"7569",2003,"M",26.6,19,19,19,1,19,3,4,5,6,19,8,19,10,11,19,13,14,15,19,19,19,19,19,19,19
"7573",2003,"M",22,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7576",2003,"M",24.2,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7578",2003,"M",24.4,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7583",2003,"M",22.2,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7588",2003,"M",22.4,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7593",2003,"M",18.8,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7596",2003,"M",23.2,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7597",2003,"M",20.8,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7600",2003,"M",14.4,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7602",2003,"M",23.4,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7606",2003,"M",25.2,19,19,19,1,19,19,4,5,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7611",2003,"M",23.4,19,19,19,1,19,3,4,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7614",2003,"M",20.8,19,19,19,1,19,19,19,5,6,19,8,9,10,11,12,13,19,19,19,19,19,19,19,19,19
"7615",2003,"M",20.6,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7619",2003,"M",20.6,19,19,19,1,19,3,19,5,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7628",2003,"M",18.4,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7631",2003,"M",22.8,19,19,19,1,19,19,19,5,6,19,19,9,10,11,12,13,19,19,19,19,19,19,19,19,19
"7635",2003,"M",23.6,19,19,19,1,2,3,4,5,6,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7641",2003,"M",24,19,19,19,1,2,3,4,5,6,19,8,19,10,11,12,19,19,19,19,19,19,19,19,19,19
"7644",2003,"M",19.4,19,19,19,1,19,19,19,19,6,7,19,9,19,11,12,13,19,19,19,19,19,19,19,19,19
"7645",2003,"M",13.8,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7646",2003,"M",17,19,19,19,1,19,3,4,5,6,7,19,19,19,19,19,13,19,19,19,19,19,19,19,19,19
"7648",2003,"M",24.2,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7649",2003,"M",25.2,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7653",2003,"M",20.8,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7657",2003,"M",21,19,19,19,1,19,19,4,19,6,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7659",2003,"M",23.4,19,19,19,1,2,3,19,5,6,7,8,19,19,11,19,13,19,15,19,19,19,19,19,19,19
"7664",2003,"M",23,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7668",2003,"M",24,19,19,19,1,19,19,4,5,6,7,8,9,19,19,12,13,14,15,16,17,19,19,19,19,19
"7670",2003,"M",18,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7671",2003,"M",20,19,19,19,1,19,19,4,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7683",2003,"M",24.6,19,19,19,1,2,3,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7684",2003,"M",18.4,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7686",2003,"M",21,19,19,19,1,19,3,4,5,6,7,8,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7687",2004,"M",28.2,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7688",2004,"M",32.6,19,19,19,19,1,2,3,4,5,6,7,8,19,10,11,12,13,19,19,19,19,19,19,19,19
"7689",2004,"M",25.4,19,19,19,19,1,19,19,4,19,19,19,8,19,19,19,19,19,19,19,19,19,19,19,19,19
"7690",2004,"M",31.6,19,19,19,19,1,19,3,4,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7691",2004,"M",27.8,19,19,19,19,1,19,3,4,5,19,19,8,19,10,19,12,19,14,15,19,19,18,19,19,19
"7693",2004,"M",31,19,19,19,19,1,2,3,4,5,19,19,8,9,10,19,19,19,19,19,19,19,19,19,19,19
"7694",2004,"M",22.6,19,19,19,19,1,2,3,4,19,19,7,8,19,10,11,12,13,14,19,19,19,19,19,19,19
"7695",2004,"M",28,19,19,19,19,1,19,19,19,5,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7696",2004,"M",30.4,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7697",2004,"M",23.2,19,19,19,19,1,2,19,4,5,6,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7698",2004,"M",20.4,19,19,19,19,1,19,19,19,19,6,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7699",2004,"M",25.2,19,19,19,19,1,2,3,4,5,19,7,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7700",2004,"M",24,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7701",2004,"M",30.4,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7703",2004,"M",19.2,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7705",2004,"M",20.4,19,19,19,19,1,19,19,4,19,6,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7706",2004,"M",28,19,19,19,19,1,19,3,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7708",2004,"M",22.5,19,19,19,19,1,19,19,4,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7710",2004,"M",23,19,19,19,19,1,19,3,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7714",2004,"M",18,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7717",2004,"M",20.2,19,19,19,19,1,2,3,19,5,6,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7720",2004,"M",14,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7721",2004,"M",27.2,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7723",2004,"M",26,19,19,19,19,1,19,3,19,19,19,19,19,19,19,19,19,13,19,19,19,19,19,19,19,19
"7725",2004,"M",23,19,19,19,19,1,19,3,19,19,19,19,8,19,19,19,19,19,19,19,19,19,19,19,19,19
"7727",2004,"M",26,19,19,19,19,1,19,3,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7728",2004,"M",21,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7731",2004,"M",25.2,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7733",2004,"M",26,19,19,19,19,1,2,3,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7735",2004,"M",25,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7738",2004,"M",26,19,19,19,19,1,19,3,19,5,19,7,8,19,19,19,12,13,19,19,19,19,19,19,19,19
"7740",2004,"M",19.6,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7741",2004,"M",22,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7742",2004,"M",29.6,19,19,19,19,1,19,19,19,5,19,7,8,19,19,19,19,19,19,19,19,19,19,19,19,19
"7744",2004,"M",24.2,19,19,19,19,1,19,3,4,5,19,19,8,19,10,19,12,13,14,19,16,19,19,19,19,19
"7746",2004,"M",26.8,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7747",2004,"M",27,19,19,19,19,1,2,3,4,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7748",2004,"M",23.4,19,19,19,19,1,2,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7754",2004,"M",27.4,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7755",2004,"M",26.4,19,19,19,19,1,2,3,4,5,19,7,19,19,10,11,19,19,19,19,19,19,19,19,19,19
"7759",2004,"M",30.8,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7761",2004,"M",27,19,19,19,19,1,2,3,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7762",2004,"M",24.8,19,19,19,19,1,2,3,4,5,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7763",2004,"M",21.8,19,19,19,19,1,19,19,4,5,6,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7764",2004,"M",19.5,19,19,19,19,1,2,19,4,5,6,7,8,9,10,11,19,19,19,19,19,19,19,19,19,19
"7765",2004,"M",31.4,19,19,19,19,1,2,3,19,19,6,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7766",2004,"M",28.6,19,19,19,19,1,19,3,4,5,6,7,8,9,10,11,12,13,19,19,19,19,19,19,19,19
"7769",2004,"M",24.6,19,19,19,19,1,2,3,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7770",2004,"M",24.8,19,19,19,19,1,2,3,19,5,6,19,8,9,10,19,19,19,19,19,19,19,19,19,19,19
"7772",2004,"M",27.8,19,19,19,19,1,2,19,4,5,19,7,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7773",2004,"M",21,19,19,19,19,1,2,3,4,19,19,7,8,19,10,19,12,19,19,19,19,19,19,19,19,19
"7775",2004,"M",29.6,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7776",2004,"M",21.2,19,19,19,19,1,19,3,4,5,6,19,19,9,19,19,19,19,19,19,19,19,19,19,19,19
"7782",2004,"M",28,19,19,19,19,1,19,3,4,5,19,7,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7789",2004,"M",29,19,19,19,19,1,2,3,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7792",2004,"M",24,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7794",2004,"M",34,19,19,19,19,1,2,3,4,5,6,19,8,9,10,11,19,19,19,19,19,19,19,19,19,19
"7797",2004,"M",32,19,19,19,19,1,19,3,4,19,19,7,8,9,19,19,19,19,19,19,19,19,19,19,19,19
"7798",2004,"M",19.8,19,19,19,19,1,2,3,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7799",2004,"M",29.4,19,19,19,19,1,2,3,19,19,19,19,8,9,10,11,12,19,19,19,19,19,19,19,19,19
"7800",2004,"M",21,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7803",2004,"M",20.4,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7804",2004,"M",15.2,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7805",2004,"M",25.8,19,19,19,19,1,2,3,4,5,6,7,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7806",2004,"M",18,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7809",2004,"M",17,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7810",2004,"M",27.6,19,19,19,19,1,2,19,4,5,19,7,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7814",2004,"M",33,19,19,19,19,1,19,3,4,19,19,7,8,19,19,19,19,19,19,19,19,19,19,19,19,19
"7816",2004,"M",27.2,19,19,19,19,1,19,3,4,5,19,19,19,19,10,11,12,13,14,15,19,19,19,19,19,19
"7817",2004,"M",27,19,19,19,19,1,19,3,4,5,6,19,8,19,19,19,19,19,19,19,19,19,19,19,19,19
"7821",2004,"M",16,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7823",2004,"M",28,19,19,19,19,1,19,3,4,5,19,19,19,19,10,11,12,13,14,15,19,19,19,19,19,19
"7825",2004,"M",22.8,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7828",2004,"M",20.4,19,19,19,19,1,19,19,4,5,6,19,19,19,19,11,19,19,19,19,19,19,19,19,19,19
"7830",2004,"M",20,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7831",2004,"M",19.4,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7850",2004,"M",28.6,19,19,19,19,1,19,3,4,5,6,19,19,9,19,11,19,19,19,19,19,19,19,19,19,19
"7851",2004,"M",20.4,19,19,19,19,1,19,3,4,5,19,7,8,19,10,19,12,13,14,15,16,19,19,18,19,19
"7856",2004,"M",18,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7857",2004,"M",26,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7858",2004,"M",28.4,19,19,19,19,1,2,3,4,5,6,7,8,19,10,19,12,13,19,19,19,19,19,19,19,19
"7860",2004,"M",32.6,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7861",2004,"M",31,19,19,19,19,1,19,19,19,5,19,19,8,19,10,11,19,13,14,15,19,19,19,19,19,19
"7863",2004,"M",19.6,19,19,19,19,1,19,19,19,19,19,7,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7864",2004,"M",27.8,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7866",2004,"M",26,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7867",2004,"M",25,19,19,19,19,1,2,3,4,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7869",2004,"M",25,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7870",2004,"M",27.8,19,19,19,19,1,19,3,19,19,6,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7871",2004,"M",22.4,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7872",2004,"M",25,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7874",2004,"M",25.6,19,19,19,19,1,2,3,19,19,19,7,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7877",2004,"M",23.6,19,19,19,19,1,19,3,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7881",2004,"M",32,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7884",2004,"M",29,19,19,19,19,1,19,3,4,5,6,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7885",2004,"M",19.6,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7887",2004,"M",25.8,19,19,19,19,1,19,3,19,5,6,19,8,19,10,19,19,19,19,19,19,19,19,19,19,19
"7888",2004,"M",27,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7889",2004,"M",15,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7891",2004,"M",28.4,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7897",2004,"M",28.8,19,19,19,19,1,2,3,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7898",2004,"M",27.2,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7899",2004,"M",25.2,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7901",2004,"M",31.2,19,19,19,19,1,2,3,4,19,6,7,8,9,10,19,19,19,19,19,19,19,19,19,19,19
"7903",2004,"M",21,19,19,19,19,1,19,19,4,19,19,7,8,19,10,11,12,13,14,19,19,19,19,19,19,19
"7905",2004,"M",30,19,19,19,19,1,19,3,4,5,6,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7907",2004,"M",27,19,19,19,19,1,19,3,4,5,6,7,19,9,10,11,12,19,19,19,19,19,19,19,19,19
"7909",2004,"M",31.6,19,19,19,19,1,2,3,4,5,19,19,19,9,10,19,19,19,19,19,19,19,19,19,19,19
"7911",2004,"M",28.2,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7912",2004,"M",25.8,19,19,19,19,1,2,3,4,5,6,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7913",2004,"M",26,19,19,19,19,1,2,19,19,5,6,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7916",2004,"M",23.6,19,19,19,19,1,19,3,4,5,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7918",2004,"M",19.4,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7920",2004,"M",22.6,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7921",2004,"M",19,19,19,19,19,1,19,3,4,19,6,19,8,9,19,11,12,13,19,19,16,19,19,19,19,19
"7922",2004,"M",32,19,19,19,19,1,19,3,4,5,6,19,8,9,19,19,19,19,19,19,19,19,19,19,19,19
"7923",2004,"M",20.4,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7924",2004,"M",24.2,19,19,19,19,1,2,19,4,5,6,19,8,19,10,11,19,19,19,19,19,19,19,19,19,19
"7925",2004,"M",19.8,19,19,19,19,1,19,3,19,19,19,19,19,19,19,11,19,19,19,19,19,19,19,19,19,19
"7926",2004,"M",23.8,19,19,19,19,1,19,19,19,19,19,7,8,19,10,11,12,13,14,19,19,19,19,19,19,19
"7927",2004,"M",21.6,19,19,19,19,1,19,3,4,5,6,7,8,9,10,11,12,19,14,19,19,19,19,19,19,19
"7928",2004,"M",26,19,19,19,19,1,19,19,4,5,19,7,8,9,10,11,12,19,14,15,16,19,19,19,19,19
"7931",2004,"M",17.5,19,19,19,19,1,19,19,4,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7932",2004,"M",24.6,19,19,19,19,1,2,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7939",2004,"M",29.6,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7940",2004,"M",30.2,19,19,19,19,1,19,3,4,19,19,19,19,19,19,11,12,19,19,19,19,19,19,19,19,19
"7943",2004,"M",24,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7948",2004,"M",26.6,19,19,19,19,1,19,19,4,5,6,7,19,19,10,19,19,19,19,19,19,19,19,19,19,19
"7952",2004,"M",23,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"7958",2004,"M",24.8,19,19,19,19,1,19,3,19,19,19,19,8,9,10,19,19,19,14,15,19,19,19,19,19,19
