"brand","cohort","sex","wt","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2021","2022","2023","2024"
"3169",1994,"F",13.6,19,19,19,19,19,19,19,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3170",1995,"F",20.5,19,19,19,19,19,19,19,19,1,19,3,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3171",1995,"F",13.2,19,19,19,19,19,19,19,19,1,2,3,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3172",1995,"F",18.1,19,19,19,19,19,19,19,19,1,19,3,4,5,19,7,19,19,19,19,19,13,14,15,19,17,19,19,19,19,19,19,19,19,19,19,19,19
"3174",1995,"F",13.5,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3175",1995,"F",19.5,19,19,19,19,19,19,19,19,1,19,19,4,19,6,7,8,9,19,11,12,13,14,15,16,19,19,19,19,19,19,19,19,19,19,19,19,19
"3176",1995,"F",20,19,19,19,19,19,19,19,19,1,19,19,4,5,6,7,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3177",1995,"F",18.5,19,19,19,19,19,19,19,19,1,19,3,19,5,19,19,19,9,19,11,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3179",1995,"F",13,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3180",1995,"F",20,19,19,19,19,19,19,19,19,1,2,3,4,19,6,7,8,9,10,11,12,13,14,15,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3181",1995,"F",15.5,19,19,19,19,19,19,19,19,1,19,19,4,5,6,19,8,9,10,11,12,13,14,15,16,17,18,18,18,19,19,19,19,19,19,19,19,19
"3182",1995,"F",17,19,19,19,19,19,19,19,19,1,19,3,19,19,6,7,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3183",1995,"F",18.1,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3185",1995,"F",17.5,19,19,19,19,19,19,19,19,1,19,3,19,5,6,7,8,9,10,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3186",1995,"F",17.5,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,8,19,19,11,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3187",1995,"F",19,19,19,19,19,19,19,19,19,1,2,3,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3188",1995,"F",22,19,19,19,19,19,19,19,19,1,2,3,4,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3189",1995,"F",19.5,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3190",1995,"F",16.5,19,19,19,19,19,19,19,19,1,2,3,4,5,6,19,8,19,19,11,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3191",1995,"F",15,19,19,19,19,19,19,19,19,1,19,3,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3192",1995,"F",18.5,19,19,19,19,19,19,19,19,1,19,3,4,5,6,19,19,19,10,19,19,19,19,19,19,17,19,18,19,18,19,19,19,19,19,19,19,19
"3193",1995,"F",16.5,19,19,19,19,19,19,19,19,1,19,3,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3194",1995,"F",19.5,19,19,19,19,19,19,19,19,1,2,3,19,19,6,7,8,19,19,11,12,13,14,15,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3195",1995,"F",20.5,19,19,19,19,19,19,19,19,1,19,3,4,5,6,7,19,19,19,19,12,13,19,15,19,17,19,19,19,19,19,19,19,19,19,19,19,19
"3196",1995,"F",21.5,19,19,19,19,19,19,19,19,1,19,19,19,19,19,7,8,9,10,11,19,13,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3197",1995,"F",16,19,19,19,19,19,19,19,19,1,19,3,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3199",1995,"F",19,19,19,19,19,19,19,19,19,1,2,3,4,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3200",1995,"F",15.5,19,19,19,19,19,19,19,19,1,19,3,4,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3202",1995,"F",22.5,19,19,19,19,19,19,19,19,1,2,3,4,19,19,19,19,9,19,11,19,13,19,15,19,19,19,18,19,19,19,19,19,19,19,19,19,19
"3204",1995,"F",17.5,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,8,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3205",1995,"F",20,19,19,19,19,19,19,19,19,1,19,19,19,19,19,7,19,19,19,11,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3207",1995,"F",15,19,19,19,19,19,19,19,19,1,19,3,4,5,6,7,8,9,10,11,12,13,14,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3209",1995,"F",14,19,19,19,19,19,19,19,19,1,19,3,4,5,19,7,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3210",1995,"F",16.8,19,19,19,19,19,19,19,19,1,2,3,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3211",1995,"F",21,19,19,19,19,19,19,19,19,1,2,3,4,5,6,19,8,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3213",1995,"F",21.9,19,19,19,19,19,19,19,19,1,2,19,4,5,6,7,8,9,10,11,12,13,14,15,16,19,19,19,19,19,19,19,19,19,19,19,19,19
"3214",1995,"F",21,19,19,19,19,19,19,19,19,1,19,3,4,5,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3215",1995,"F",20,19,19,19,19,19,19,19,19,1,19,19,19,19,6,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3216",1995,"F",18,19,19,19,19,19,19,19,19,1,19,3,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3218",1995,"F",15,19,19,19,19,19,19,19,19,1,19,3,19,19,6,7,8,9,10,11,12,13,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3219",1995,"F",16.5,19,19,19,19,19,19,19,19,1,2,19,19,19,19,19,19,9,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3220",1995,"F",15.8,19,19,19,19,19,19,19,19,1,19,3,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3221",1995,"F",23.2,19,19,19,19,19,19,19,19,1,19,3,4,19,6,7,8,9,19,11,12,13,14,15,16,17,18,19,18,19,19,19,19,19,19,19,19,19
"3223",1995,"F",22,19,19,19,19,19,19,19,19,1,19,3,19,5,19,19,8,19,19,19,12,19,14,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3224",1995,"F",20,19,19,19,19,19,19,19,19,1,19,3,19,5,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3225",1995,"F",14.5,19,19,19,19,19,19,19,19,1,2,3,19,5,6,7,8,9,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3227",1995,"F",19.1,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3228",1995,"F",18.5,19,19,19,19,19,19,19,19,1,19,19,19,5,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3230",1995,"F",15.2,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3232",1995,"F",18,19,19,19,19,19,19,19,19,1,19,19,19,19,19,7,19,19,19,19,19,19,19,19,16,19,19,19,19,19,19,19,19,19,19,19,19,19
"3233",1995,"F",22,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3234",1995,"F",17,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3235",1995,"F",18.5,19,19,19,19,19,19,19,19,1,19,19,4,19,19,7,19,9,19,11,12,13,14,15,16,17,18,19,19,19,19,19,19,19,19,19,19,19
"3237",1995,"F",18.5,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3238",1995,"F",17.5,19,19,19,19,19,19,19,19,1,19,19,4,5,19,19,8,9,19,11,12,19,19,19,16,17,19,19,19,19,19,19,19,19,19,19,19,19
"3239",1995,"F",17.4,19,19,19,19,19,19,19,19,1,19,19,4,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3240",1995,"F",16,19,19,19,19,19,19,19,19,1,19,3,4,5,6,7,19,9,19,11,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3242",1995,"F",16,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3243",1995,"F",19,19,19,19,19,19,19,19,19,1,19,19,4,5,6,7,8,9,10,11,12,13,14,15,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3244",1995,"F",20,19,19,19,19,19,19,19,19,1,19,3,4,5,6,7,8,9,10,11,12,13,14,15,16,19,19,19,19,19,19,19,19,19,19,19,19,19
"3245",1995,"F",19.8,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3246",1995,"F",19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3247",1995,"F",17,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3249",1995,"F",17,19,19,19,19,19,19,19,19,1,2,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3251",1995,"F",12.1,19,19,19,19,19,19,19,19,1,2,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3252",1995,"F",12,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3253",1995,"F",16.5,19,19,19,19,19,19,19,19,1,19,3,4,5,6,7,8,9,10,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3254",1995,"F",21.5,19,19,19,19,19,19,19,19,1,19,3,4,5,6,19,19,19,19,19,19,19,19,15,16,19,18,19,19,19,19,19,19,19,19,19,19,19
"3255",1995,"F",13,19,19,19,19,19,19,19,19,1,19,19,19,19,19,7,8,19,19,19,12,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3256",1995,"F",22.9,19,19,19,19,19,19,19,19,1,2,19,4,5,19,7,8,9,19,11,19,13,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3258",1995,"F",20,19,19,19,19,19,19,19,19,1,19,3,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3259",1995,"F",17,19,19,19,19,19,19,19,19,1,19,3,4,5,6,7,8,9,19,11,12,13,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3260",1995,"F",17.8,19,19,19,19,19,19,19,19,1,19,3,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3263",1995,"F",15,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3264",1995,"F",17,19,19,19,19,19,19,19,19,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3265",1995,"F",18.5,19,19,19,19,19,19,19,19,1,19,3,4,5,6,7,8,9,10,19,12,13,14,15,16,17,18,19,19,19,19,19,19,19,19,19,19,19
"3266",1995,"F",15.4,19,19,19,19,19,19,19,19,1,19,3,4,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3267",1995,"F",19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3268",1995,"F",17.5,19,19,19,19,19,19,19,19,1,2,3,19,5,19,19,19,19,19,11,19,19,14,15,19,17,18,18,19,19,19,19,19,19,19,19,19,19
"3269",1995,"F",16.8,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3271",1995,"F",17,19,19,19,19,19,19,19,19,1,19,3,4,5,19,7,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3272",1995,"F",19.4,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,8,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3273",1995,"F",14.5,19,19,19,19,19,19,19,19,1,19,3,4,19,6,7,8,9,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3274",1995,"F",15,19,19,19,19,19,19,19,19,1,19,3,4,5,6,7,8,9,10,11,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3276",1995,"F",19,19,19,19,19,19,19,19,19,1,19,19,19,5,6,7,8,9,10,11,12,13,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3277",1995,"F",22,19,19,19,19,19,19,19,19,1,2,3,19,5,6,7,8,9,10,11,12,13,14,15,16,17,18,18,18,18,18,19,19,19,19,19,19,19
"3279",1995,"F",18.5,19,19,19,19,19,19,19,19,1,19,3,4,5,6,19,8,9,10,11,12,13,14,15,16,17,18,19,19,19,19,19,19,19,19,19,19,19
"3280",1995,"F",15,19,19,19,19,19,19,19,19,1,19,3,19,5,6,7,8,9,10,11,12,13,14,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3282",1995,"F",16,19,19,19,19,19,19,19,19,1,19,19,19,19,6,7,8,9,10,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3283",1995,"F",21,19,19,19,19,19,19,19,19,1,2,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3285",1995,"F",18.5,19,19,19,19,19,19,19,19,1,19,19,19,19,19,7,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3286",1995,"F",20,19,19,19,19,19,19,19,19,1,2,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3287",1995,"F",18,19,19,19,19,19,19,19,19,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,19,19,19,19,19,19,19,19,19,19
"3288",1995,"F",19,19,19,19,19,19,19,19,19,1,2,3,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3291",1995,"F",21.5,19,19,19,19,19,19,19,19,1,19,3,19,19,6,7,8,19,19,19,12,13,14,19,16,17,19,19,19,19,19,19,19,19,19,19,19,19
"3294",1995,"F",16.5,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3295",1995,"F",18.1,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3296",1995,"F",19.5,19,19,19,19,19,19,19,19,1,19,3,19,5,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3297",1995,"F",16.8,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3298",1995,"F",19.5,19,19,19,19,19,19,19,19,1,19,3,4,19,19,7,19,9,19,19,19,13,14,15,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3299",1995,"F",17.5,19,19,19,19,19,19,19,19,1,2,3,4,19,19,7,8,19,19,11,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3301",1995,"F",18.9,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3302",1995,"F",20,19,19,19,19,19,19,19,19,1,19,3,19,5,6,7,8,9,10,11,12,13,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3304",1995,"F",17.5,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3305",1995,"F",21.5,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3306",1995,"F",19.6,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3307",1995,"F",19.2,19,19,19,19,19,19,19,19,1,19,3,4,5,6,7,8,9,10,11,12,13,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3308",1995,"F",23,19,19,19,19,19,19,19,19,1,19,19,4,5,6,7,8,9,19,11,12,13,14,15,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3309",1995,"F",16.5,19,19,19,19,19,19,19,19,1,19,19,19,5,6,7,8,19,10,11,12,13,14,15,16,17,18,18,19,18,19,19,19,19,19,19,19,19
"3310",1995,"F",17,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,12,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3311",1995,"F",19,19,19,19,19,19,19,19,19,1,19,3,4,5,6,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3312",1995,"F",17,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3314",1995,"F",13,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3316",1995,"F",18.5,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3317",1995,"F",20,19,19,19,19,19,19,19,19,1,19,3,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3320",1995,"F",15,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3321",1995,"F",21,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3322",1995,"F",15,19,19,19,19,19,19,19,19,1,19,19,19,5,6,7,8,9,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3323",1995,"F",16.5,19,19,19,19,19,19,19,19,1,2,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3324",1995,"F",18,19,19,19,19,19,19,19,19,1,19,3,19,5,19,19,8,19,19,19,12,13,14,15,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3325",1995,"F",17.5,19,19,19,19,19,19,19,19,1,19,3,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3326",1995,"F",22,19,19,19,19,19,19,19,19,1,19,19,4,5,6,7,8,9,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3328",1995,"F",17,19,19,19,19,19,19,19,19,1,19,3,4,5,6,7,8,9,10,11,12,13,14,15,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3329",1995,"F",17,19,19,19,19,19,19,19,19,1,19,3,4,5,6,7,8,9,19,11,12,13,14,15,16,17,19,19,19,19,19,19,19,19,19,19,19,19
"3330",1995,"F",16.5,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3331",1995,"F",17.5,19,19,19,19,19,19,19,19,1,19,3,4,5,19,7,8,19,10,11,12,13,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3332",1995,"F",20,19,19,19,19,19,19,19,19,1,2,3,4,5,6,7,8,9,19,19,19,13,19,19,16,19,19,19,19,19,19,19,19,19,19,19,19,19
"3335",1995,"F",18,19,19,19,19,19,19,19,19,1,2,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3336",1995,"F",19,19,19,19,19,19,19,19,19,1,2,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3337",1995,"F",18,19,19,19,19,19,19,19,19,1,19,3,19,19,6,7,8,9,19,11,12,13,14,15,16,17,19,19,19,19,19,19,19,19,19,19,19,19
"3338",1995,"F",19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3339",1995,"F",18.5,19,19,19,19,19,19,19,19,1,19,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,19,19,19,19,19,19,19,19,19,19
"3340",1995,"F",21.5,19,19,19,19,19,19,19,19,1,19,3,4,5,6,7,8,9,19,11,12,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3342",1995,"F",19,19,19,19,19,19,19,19,19,1,19,3,4,5,6,7,8,9,19,11,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3343",1995,"F",21.5,19,19,19,19,19,19,19,19,1,19,3,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3345",1995,"F",20,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3346",1995,"F",18,19,19,19,19,19,19,19,19,1,19,3,4,19,19,7,8,9,10,11,12,13,14,15,16,17,18,18,18,18,19,19,19,19,19,19,19,19
"3347",1995,"F",20,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3348",1995,"F",17.2,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3349",1995,"F",21,19,19,19,19,19,19,19,19,1,2,3,19,5,6,7,8,9,10,11,12,13,14,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3350",1995,"F",19,19,19,19,19,19,19,19,19,1,2,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3351",1995,"F",18.6,19,19,19,19,19,19,19,19,1,2,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3352",1995,"F",18,19,19,19,19,19,19,19,19,1,19,3,4,5,6,7,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3353",1995,"F",12.5,19,19,19,19,19,19,19,19,1,19,19,19,5,6,7,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3355",1995,"F",19,19,19,19,19,19,19,19,19,1,2,3,4,19,19,7,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3356",1995,"F",21,19,19,19,19,19,19,19,19,1,2,3,4,5,19,7,8,19,19,11,12,13,14,15,19,17,19,19,19,19,19,19,19,19,19,19,19,19
"3357",1995,"F",25,19,19,19,19,19,19,19,19,1,19,19,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,18,19,19,19,19,19,19,19,19,19,19
"3358",1995,"F",16,19,19,19,19,19,19,19,19,1,2,19,19,5,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3360",1995,"F",18,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3361",1995,"F",20,19,19,19,19,19,19,19,19,1,19,3,4,19,6,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3363",1995,"F",19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3364",1995,"F",19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3367",1995,"F",17,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3370",1995,"F",19.5,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3371",1995,"F",21,19,19,19,19,19,19,19,19,1,19,3,19,5,6,7,8,9,10,11,12,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3373",1995,"F",18.5,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3374",1995,"F",19,19,19,19,19,19,19,19,19,1,19,19,19,19,6,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"3375",1995,"F",19,19,19,19,19,19,19,19,19,1,19,3,4,5,19,7,8,19,19,19,19,19,19,19,16,17,18,19,19,19,19,19,19,19,19,19,19,19
"3376",1995,"F",16.5,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
